brand,model,model_year,milage,fuel_type,ext_col,int_col,price
RAM,1500 Laramie,2019,"107,714 mi.",Gasoline,Diamond Black,Black,34918
Ford,Bronco Wildtrak Advanced,2022,"15,600 mi.",Gasoline,Gray,–,68995
Lexus,RC F Base,2015,"51,400 mi.",Gasoline,Silver,Gray,43000
Ford,Mustang GT Premium,2019,"35,500 mi.",Gasoline,White,Black,32300
Audi,A8 4.0T,2014,"96,238 mi.",Gasoline,Black,Black,22500
Lexus,RX 450h F SPORT Handling,2021,"31,365 mi.",Hybrid,Beige,Red,52998
Ford,Mustang GT,2016,"36,000 mi.",Gasoline,Orange,Black,31000
Toyota,Land Cruiser Base,1998,"160,000 mi.",Gasoline,White,Beige,12490
Toyota,Avalon Limited,2008,"111,300 mi.",Gasoline,Gold,Beige,7900
Jaguar,F-PACE 25t Premium,2019,"29,000 mi.",Gasoline,White,Black,34500
BMW,650 i,2009,"35,000 mi.",Gasoline,Black,Black,18500
Chevrolet,Corvette Base,2007,"20,200 mi.",Gasoline,Red,Red,27500
Hyundai,Santa Fe Sport 2.0L Turbo Ultimate,2018,"71,669 mi.",Gasoline,Blue,Black,20000
Jeep,Wrangler Unlimited Sport,2020,"24,040 mi.",Gasoline,Black Clearcoat,Black,35273
Chevrolet,Caprice Classic Base,1996,"60,000 mi.",Gasoline,Purple,Gray,18500
Chevrolet,Silverado 1500 LT,2019,"36,021 mi.",Gasoline,Cajun Red Tintcoat,Jet Black,35670
Porsche,Taycan,2022,"2,116 mi.",,Black,Black,90998
Nissan,Murano SL,2021,"43,875 mi.",Gasoline,Magnetic Black,Graphite,29725
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,"176,691 mi.",Diesel,White,Beige,13000
Chevrolet,Malibu 1LT,2017,"54,000 mi.",Gasoline,Gray,Gray,16000
Tesla,Model Y Long Range,2023,"4,786 mi.",,White,White,48000
Honda,Element EX,2008,"122,000 mi.",Gasoline,Blue,Gray,10500
Ford,Shelby GT350R Base,2018,"18,500 mi.",Gasoline,Blue,Black,77999
Ford,Mustang GT,2010,"87,500 mi.",Gasoline,Red,Black,14900
Ford,F-250 XLT,2019,"33,000 mi.",Diesel,Black,Gray,59000
Chevrolet,Cruze LT Automatic,2016,"122,971 mi.",Gasoline,Kinetic Blue,Jet Black,12999
BMW,528 i,2016,"82,000 mi.",Gasoline,Silver,Black,16995
RAM,1500 Laramie,2022,"18,645 mi.",Gasoline,Diamond Black,Black,49700
Toyota,4Runner Trail,2011,"157,000 mi.",Gasoline,Black,Beige,23500
RAM,2500 Tradesman,2020,"41,000 mi.",Gasoline,White,Gray,45515
Honda,Civic EX,2013,"107,000 mi.",Gasoline,Silver,Black,14000
Toyota,Tacoma PreRunner,2011,"149,000 mi.",Gasoline,Black,Beige,18995
Nissan,Armada LE,2005,"152,270 mi.",Gasoline,Green,Beige,6900
Porsche,Cayenne Turbo S,2014,"156,193 mi.",Gasoline,Silver,Black,36000
Porsche,911 Carrera 4,2014,"22,700 mi.",Gasoline,Silver,Black,85500
Lamborghini,Aventador LP750-4 Superveloce,2017,"10,654 mi.",Gasoline,Balloon White,Nero Ade,449991
Ford,Focus SEL,2017,"80,134 mi.",E85 Flex Fuel,White,Charcoal Black,13895
Kia,Sportage SX Turbo,2017,"87,842 mi.",Gasoline,Black Cherry,Black,18688
Ford,F-350 XLT,2013,"31,000 mi.",E85 Flex Fuel,Black,Gray,35000
RAM,ProMaster 2500 High Roof,2018,"10,339 mi.",Gasoline,White,Gray,36990
Porsche,Panamera 2,2011,"104,000 mi.",Gasoline,White,Black,20900
Land,Rover Range Rover P525 HSE SWB,2020,"49,899 mi.",Gasoline,White,Black,64500
Audi,A4 2.0T Premium quattro,2011,"181,000 mi.",Gasoline,White,Black,5500
BMW,X5 3.0i,2004,"140,000 mi.",Gasoline,Black,Beige,6730
Lexus,RX 450h Base,2018,"70,780 mi.",Hybrid,Silver,Gray,35700
Porsche,911 GT3 RS,2019,"15,509 mi.",Gasoline,Lizard Green,Black,229900
Nissan,Pathfinder S,2017,"145,000 mi.",Gasoline,Silver,Gray,8500
Lamborghini,Huracan LP580-2,2017,"14,586 mi.",Gasoline,Blue Caelum,Nero Ade,209991
Lamborghini,Huracan LP580-2S,2019,"17,175 mi.",Gasoline,Rosso Mars Metallic,Nero Ade,234900
GMC,Yukon SLT,2002,"222,600 mi.",Gasoline,Gray,Beige,4999
Subaru,Outback Limited,2020,"44,600 mi.",Gasoline,Silver,Gray,28300
Toyota,Tundra Hybrid TRD Pro,2022,"7,000 mi.",Hybrid,Orange,–,75500
Chevrolet,Suburban Z71,2022,"19,200 mi.",Gasoline,White,Black,69790
Lexus,LX 570 Three-Row,2021,"48,300 mi.",Gasoline,White,Red,82000
Nissan,Maxima SV,2014,"117,000 mi.",Gasoline,White,Black,10900
Ford,Transit Connect XLT,2010,"169,802 mi.",Gasoline,Frozen White,Dark Gray,9985
Ford,Mustang Mach-E Select,2021,"18,000 mi.",,Blue,Black,39499
Kia,Telluride EX X-Line,2023,"10,400 mi.",Gasoline,Green,Green,48000
Chevrolet,Silverado 1500 W/T,2006,"111,228 mi.",Gasoline,Blue,Gray,4000
Jaguar,XJ Base,2013,"112,000 mi.",Gasoline,Blue,White,8800
Toyota,RAV4 TRD Off Road,2020,"46,500 mi.",Gasoline,White,Black,35200
Hummer,H2 Base,2008,"63,750 mi.",Gasoline,White,Black,55000
Alfa,Romeo Stelvio Base,2018,"50,000 mi.",Gasoline,Brown,Brown,27500
Ford,Bronco Sport Big Bend,2021,"30,176 mi.",Gasoline,Black,Medium Dark Slate,28979
Ford,Excursion Limited,2001,"239,000 mi.",Gasoline,White,–,8000
Ford,F-150 Lariat,2021,"33,080 mi.",Gasoline,White,Black,47850
Chevrolet,Suburban Premier,2017,"92,728 mi.",Gasoline,White,Black,34900
INFINITI,Q50 3.0t Red Sport 400,2018,"51,850 mi.",Gasoline,Black,Black,28900
Mercedes-Benz,Sprinter High Roof,2015,"1,500 mi.",Diesel,White,Gray,39500
Rolls-Royce,Ghost Base,2021,850 mi.,Gasoline,White,White,314900
Mercedes-Benz,S-Class S 560 4MATIC,2020,"22,000 mi.",Gasoline,White,Beige,69500
Audi,Q3 45 S line Premium Plus,2021,"9,835 mi.",Gasoline,Glacier White Metallic,Black,34999
Lexus,IS 250 Base,2007,"189,887 mi.",Gasoline,White,–,3995
Maserati,Ghibli Base,2015,"73,000 mi.",Gasoline,Black,Brown,17999
Mercedes-Benz,SL-Class SL 550,2011,"41,314 mi.",Gasoline,Red,White,30999
Lexus,GX 470 Base,2006,"152,000 mi.",Gasoline,Blue,Gray,13995
Mitsubishi,Lancer GTS,2009,"185,963 mi.",Gasoline,Orange,Gray,5100
Kia,Sportage S,2021,"16,949 mi.",Gasoline,Hyper Red,Black,24995
BMW,750 i xDrive,2020,"25,108 mi.",Gasoline,Black,Black,66000
Acura,MDX w/Technology Package,2022,"30,177 mi.",Gasoline,Majestic Black Pearl,Espresso,46598
Chevrolet,Colorado LT Crew Cab,2009,"139,000 mi.",Gasoline,Black,Black,14500
Kia,EV6 Wind,2022,"11,945 mi.",,Glacier,Black,38998
Volvo,XC40 T5 Momentum,2020,"56,536 mi.",Gasoline,White,Charcoal,26599
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,"28,755 mi.",Gasoline,Black,Black,61350
Kia,Telluride S,2023,"6,423 mi.",Gasoline,Gray,Black,42500
Pontiac,Firebird Base,1999,"158,000 mi.",Gasoline,White,Black,2500
BMW,ALPINA B7 Base,2015,"86,000 mi.",Gasoline,Black,White,29000
Ferrari,GTC4Lusso T,2019,"8,870 mi.",Gasoline,Nero Daytona,–,215000
Land,Rover Range Rover Sport Supercharged Dynamic,2018,"58,100 mi.",Gasoline,Red,Black,53499
Maserati,GranTurismo MC,2018,"18,000 mi.",Gasoline,Red,Black,67000
Dodge,Ram 2500 SLT Quad Cab,2003,"114,000 mi.",Gasoline,White,Beige,10700
Kia,Sorento SXL,2019,"43,850 mi.",Gasoline,Black,Black,30000
Audi,RS Q8 4.0T quattro,2022,"11,322 mi.",Gasoline,Daytona Gray Pearl Effect,Black / Express Red,119900
Genesis,G70 2.0T,2023,"4,785 mi.",Gasoline,Vik Black,Obsidian Black,42850
Lamborghini,Gallardo Base,2007,"38,800 mi.",Gasoline,Orange,Orange,100000
Ford,Ranger XLT,2021,"89,000 mi.",Gasoline,Black,Black,34000
BMW,X5 PHEV xDrive45e,2022,"31,850 mi.",Plug-In Hybrid,White,Black,60500
Lincoln,Continental Reserve,2017,"56,846 mi.",Gasoline,White,Beige,29000
Lexus,LC 500 Base,2021,915 mi.,Gasoline,Blue,White,159000
Chevrolet,Corvette Base,1998,"152,195 mi.",Gasoline,Black,Black,9900
Cadillac,CTS Base,2005,"94,100 mi.",Gasoline,White,Beige,6099
Chevrolet,Suburban Premier,2019,"105,667 mi.",Gasoline,Black,Beige,39000
Mercedes-Benz,GL-Class GL 550 4MATIC,2015,"130,000 mi.",Gasoline,Blue,Black,24500
Nissan,Cube 1.8 S,2010,"72,500 mi.",Gasoline,Brown,Black,6750
Pontiac,Firebird Base,2001,"111,000 mi.",Gasoline,White,Gray,11000
Nissan,370Z Touring,2009,"37,500 mi.",Gasoline,Silver,Orange,21500
Chrysler,300 Touring,2005,"119,000 mi.",Gasoline,Blue,Beige,3500
Hyundai,Sonata Hybrid Limited,2022,"30,565 mi.",Hybrid,Gray,Black,29000
Ford,F-350 King Ranch,2015,"92,421 mi.",Diesel,White,Brown,51900
Chevrolet,Camaro 2SS,2018,"42,780 mi.",Gasoline,Black,Black,41100
Lincoln,MKX Base,2010,"156,000 mi.",Gasoline,Black,Black,5900
Lexus,LS 430 Base,2006,"170,000 mi.",Gasoline,Silver,Gray,7500
Genesis,GV70 3.5T Sport,2023,"5,400 mi.",Gasoline,Green,Beige,60000
Acura,TSX Technology,2011,"187,883 mi.",Gasoline,Red,Beige,5500
Hyundai,Genesis Coupe 3.8 Base,2016,"45,303 mi.",Gasoline,White,Black,20999
Lexus,RX 350 F Sport,2016,"81,400 mi.",Gasoline,Gray,Red,26000
Jeep,Wrangler Unlimited Sport,2016,"67,499 mi.",Gasoline,Beige,Black,27500
Honda,Odyssey Elite,2019,"82,000 mi.",Gasoline,Silver,Black,32471
Kia,Telluride SX,2022,"26,716 mi.",Gasoline,Dark Moss,Black,47541
Mercedes-Benz,CLS-Class CLS 550,2012,"79,000 mi.",Gasoline,Black,Black,19999
Alfa,Romeo Stelvio Quadrifoglio,2019,"26,500 mi.",Gasoline,Gray,Black,53900
Ford,Excursion Limited,2004,"76,163 mi.",Diesel,Gold,Gold,20500
Alfa,Romeo Giulia Base,2020,"30,000 mi.",Gasoline,Black,–,28900
Nissan,Frontier SV,2013,"67,000 mi.",Gasoline,Blue,Gray,15500
Volkswagen,Tiguan 2.0T SE,2022,"11,000 mi.",Gasoline,Blue,White,27900
Ford,Bronco Outer Banks Advanced,2023,"3,400 mi.",Gasoline,Gray,Gray,57000
Lexus,ES 350 Base,2010,"113,500 mi.",Gasoline,Red,Beige,11000
BMW,X1 sDrive28i,2022,"43,000 mi.",Gasoline,Gray,Black,35750
Audi,Q7 45 Premium Plus,2021,"68,000 mi.",Gasoline,Blue,Black,36499
Nissan,370Z Base,2013,"106,700 mi.",Gasoline,Red,Black,17500
Porsche,Taycan Base,2022,"9,728 mi.",,White,Beige,89000
Porsche,Cayenne Turbo,2017,"70,800 mi.",Gasoline,White,Black,52999
Rivian,R1S Adventure Package,2023,"5,700 mi.",,Gray,White,95000
Audi,Q4 e-tron Sportback Premium,2023,"1,156 mi.",,Blue,Black,54900
Tesla,Model 3,2018,"26,609 mi.",,Gray,–,36998
Lexus,GX 460 Premium,2017,"116,300 mi.",Gasoline,Gray,Beige,31950
Kia,Niro EX,2023,"7,578 mi.",Hybrid,Snow White Pearl,Charcoal,31113
BMW,750 i,2009,"74,600 mi.",Gasoline,White,Brown,15000
Dodge,Ram 2500 SLT Mega Cab,2007,"97,724 mi.",Diesel,Red,Gray,19998
Cadillac,ATS 2.5L,2013,"63,172 mi.",Gasoline,Black,Black,12995
Mercedes-Benz,E-Class E 350 4MATIC,2010,"86,121 mi.",Gasoline,Gray,Black,13600
BMW,540 i xDrive,2019,"21,000 mi.",Gasoline,Blue,Black,42000
Ford,C-Max Energi SE,2017,"67,482 mi.",Plug-In Hybrid,Gray,Black,11499
Lexus,RX 450h Base,2012,"239,000 mi.",Hybrid,Black,Black,7000
Porsche,911 GT3,2015,"23,700 mi.",Gasoline,Black,Black,144940
GMC,Sierra 1500 SLT,2016,"99,500 mi.",Gasoline,Gray,Black,27995
Ford,F-150 Lariat SuperCrew,2004,"271,000 mi.",Gasoline,Red,Beige,9500
MINI,Cooper S Clubman Base,2009,"137,600 mi.",Gasoline,Gold,Black,6880
Tesla,Model 3 Mid Range,2018,"32,000 mi.",,Black,Black,29999
Pontiac,Firebird Trans Am,2001,"64,000 mi.",Gasoline,Blue,Beige,21000
Ford,F-150 XLT,2019,"81,778 mi.",Gasoline,Black,Medium Earth Gray,32769
Nissan,NV200 SV,2017,"16,700 mi.",Gasoline,White,Black,26500
Chevrolet,Corvette Stingray w/3LT,2021,"12,000 mi.",Gasoline,Blue,Black,99900
Jeep,Wrangler Unlimited Sport S,2018,"17,000 mi.",Gasoline,Black,Black,38500
MINI,Hardtop Cooper,2014,"19,700 mi.",Gasoline,Silver,Black,13500
Mercedes-Benz,E-Class E 350 4MATIC,2010,"67,800 mi.",Gasoline,Black,Black,13999
Mercedes-Benz,GLC 300 GLC 300,2022,"1,408 mi.",Gasoline,Lunar Blue Metallic,–,46798
GMC,Acadia SLT-1,2016,"119,000 mi.",Gasoline,Gold,Brown,12500
Porsche,Panamera 4 Edition,2016,"68,000 mi.",Gasoline,Gray,Black,32950
Ford,F-250 XL Crew Cab Super Duty,2004,"315,000 mi.",Diesel,White,Gray,9200
BMW,330 i xDrive,2018,"74,381 mi.",Gasoline,White,Brown,22995
Chevrolet,Traverse RS,2023,"6,000 mi.",Gasoline,Gray,Black,48500
Mercedes-Benz,G-Class G 550 4MATIC,2019,"32,376 mi.",Gasoline,Black,Black,128000
Mitsubishi,Outlander Sport ES,2015,"98,385 mi.",Gasoline,Silver,Black,10500
Aston,Martin DBS Superleggera,2021,"2,165 mi.",Gasoline,Black,Black,279950
Ford,Mustang GT Premium,2011,"74,500 mi.",Gasoline,Black,Black,22000
Genesis,G80 3.8,2017,"29,720 mi.",Gasoline,Brown,Beige,29500
Bentley,Continental GT W12,2017,"14,684 mi.",Gasoline,White,White,130000
INFINITI,QX80 Luxe,2022,"49,860 mi.",Gasoline,Black Obsidian,Graphite,47645
Mercedes-Benz,GLK-Class GLK 350,2014,"186,000 mi.",Gasoline,Black,Beige,10000
Toyota,Sequoia Limited,2005,"86,000 mi.",Gasoline,Silver,–,22500
Lotus,Evora 400 Base,2017,"19,650 mi.",Gasoline,Silver,Red,69250
Mitsubishi,Eclipse GS,2008,"189,500 mi.",Gasoline,Red,Black,6000
BMW,428 i,2014,"71,000 mi.",Gasoline,White,Black,16700
Toyota,Sequoia Limited,2006,"190,656 mi.",Gasoline,Black,Gray,8900
Ferrari,488 Spider Base,2019,"13,900 mi.",Gasoline,Red,Black,315000
Acura,RDX Base,2018,"68,425 mi.",Gasoline,Gray,–,23500
Audi,e-tron Prestige,2019,"7,874 mi.",,Typhoon Gray Metallic,Pearl Beige,38999
Ford,F-250 XLT,2010,"52,246 mi.",Diesel,Tan,Medium Stone,26095
Porsche,911 Carrera C2S,2005,"104,000 mi.",Gasoline,Silver,Black,44800
Bentley,Bentayga Azure First Edition,2023,"1,335 mi.",Gasoline,Onyx,Portland,272950
Chevrolet,Corvette Base,2007,"4,048 mi.",Gasoline,Yellow,Gray,38000
Maserati,Grecale Modena,2023,"2,200 mi.",Hybrid,Black,Red,75000
Lexus,LC 500 Base,2018,"61,000 mi.",Gasoline,Black,Black,65000
Ford,Expedition Max XLT,2020,"67,072 mi.",Gasoline,Purple,Black,38500
BMW,X6 sDrive35i,2016,"70,582 mi.",Gasoline,Black,White,35000
Bentley,Bentayga V8,2021,"24,500 mi.",Gasoline,White,White,165000
Nissan,Juke SV,2011,"137,483 mi.",Gasoline,White,Gray,3200
Cadillac,Escalade ESV Platinum Edition,2013,"119,000 mi.",E85 Flex Fuel,Black,Black,20500
Lamborghini,Huracan Tecnica Coupe,2023,278 mi.,Gasoline,Bianco Monocerus,Nero Ade,359991
Toyota,4Runner Limited,2019,"48,156 mi.",Gasoline,Midnight Black Metallic,Sand Beige,40368
BMW,440 Gran Coupe i,2018,"39,300 mi.",Gasoline,White,Beige,31750
Mercedes-Benz,C-Class C 63 AMG,2014,"42,000 mi.",Gasoline,Gray,Black,45000
Ford,Fusion Hybrid Titanium,2014,"112,180 mi.",Hybrid,White,Charcoal Black,12599
Chevrolet,Silverado 1500 Limited Custom,2022,"30,455 mi.",Gasoline,Summit White,Jet Black,37698
Mazda,CX-9 Grand Touring,2010,"155,000 mi.",Gasoline,Silver,Black,8300
Hyundai,Santa Fe SEL Plus 2.4,2019,"49,500 mi.",Gasoline,Silver,Gray,28000
Porsche,911 Carrera,2005,"46,200 mi.",Gasoline,Silver,Black,49999
Land,Rover Range Rover P400 SE SWB,2023,"11,700 mi.",Hybrid,Gray,White,133500
Ford,Explorer sport,2019,"90,067 mi.",Gasoline,Black,Ebony Black,28590
Tesla,Model S 85D,2015,"67,647 mi.",,Blue,Beige,28000
Tesla,Model S Long Range,2021,"35,315 mi.",,White,Black,66900
Rivian,R1S Adventure Package,2023,"2,800 mi.",,White,Green,92000
Jeep,Wrangler Sport,2016,"41,000 mi.",Gasoline,White,Black,25000
Porsche,Macan S,2016,"46,200 mi.",Gasoline,Gray,Gray,41500
Nissan,Rogue SL,2016,"97,726 mi.",Gasoline,Gun Metallic,Charcoal,15998
Mercedes-Benz,G-Class G 550 4MATIC,2017,"23,151 mi.",Gasoline,Gray,Black,84500
MINI,Cooper S Base,2007,"45,000 mi.",Gasoline,Yellow,Black,7900
Toyota,Tacoma PreRunner,2013,"65,000 mi.",Gasoline,Silver,Gray,20500
Chevrolet,S-10 LS,2000,"133,510 mi.",E85 Flex Fuel,Blue,Black,4500
Acura,RDX w/A-Spec Package,2023,"3,959 mi.",Gasoline,White,Black,48998
Jaguar,XK Base,2013,"55,700 mi.",Gasoline,Black,Black,27200
Audi,TT 1.8T,2004,"79,500 mi.",Gasoline,Silver,Black,12000
Volkswagen,Jetta 1.4T R-Line,2019,"55,234 mi.",Gasoline,Platinum Gray Metallic,Black / Gray,19290
Audi,A7 55 Premium Plus,2022,"15,000 mi.",Hybrid,Gray,Black,63000
Lexus,RC 350 Base,2015,"73,800 mi.",Gasoline,Black,Black,26999
BMW,X5 xDrive50i,2011,"110,000 mi.",Gasoline,White,Blue,12000
Subaru,BRZ Limited,2013,"129,858 mi.",Gasoline,Silver,Black,13490
Porsche,Cayman Base,2014,"52,000 mi.",Gasoline,Blue,Beige,37000
Ford,Explorer Platinum,2021,"64,957 mi.",Gasoline,Black,Light Slate,39979
RAM,1500 Laramie,2022,"12,940 mi.",Gasoline,Bright White Clearcoat,Black,46999
INFINITI,QX60 Luxe,2019,"51,000 mi.",Gasoline,Gray,–,29000
Volkswagen,Jetta S,2010,"99,000 mi.",Gasoline,Gray,Black,6000
Kia,Sportage LX,2009,"100,730 mi.",Gasoline,Gold,Gold,6975
Porsche,911 Carrera S,2013,"64,000 mi.",Gasoline,Gray,Black,67000
Chevrolet,Corvette Base,1998,"7,666 mi.",Gasoline,Red,Black,39500
Jeep,Wrangler Unlimited 4xe Sahara,2021,"33,704 mi.",Hybrid,Bright White Clearcoat,Black,42998
Hyundai,Sonata Sport,2017,"84,129 mi.",Gasoline,Phantom Black,Graphite,14599
Ford,F-150 SVT Raptor,2014,"89,988 mi.",Gasoline,Red,Red,42500
Jeep,Wrangler Unlimited Sport,2017,"84,786 mi.",Gasoline,Gray,Black,23500
Porsche,911 Carrera,2008,"132,500 mi.",Gasoline,Black,Black,35000
MINI,Countryman Cooper S,2019,"18,997 mi.",Gasoline,Red,Black,26750
Ford,Bronco Badlands Advanced,2022,"4,200 mi.",Gasoline,Blue,Black,65994
Nissan,Armada SL,2021,"67,800 mi.",Gasoline,Silver,Black,36500
Tesla,Model X Long Range Plus,2020,"34,000 mi.",,Black,Black,69950
Lexus,LS 460 Base,2013,"99,524 mi.",Gasoline,Gray,Black,24900
Chevrolet,Suburban 1500 LT,2015,"153,800 mi.",E85 Flex Fuel,Silver,Black,23000
Lexus,IS 250 Base,2010,"121,250 mi.",Gasoline,Black,White,13250
Kia,Stinger GT1,2019,"37,226 mi.",Gasoline,Snow White Pearl,Black,34998
Tesla,Model 3 Long Range,2018,"43,000 mi.",,Red,Black,30499
Cadillac,XTS Luxury,2019,"59,000 mi.",Gasoline,Black,Black,21000
Hyundai,Kona EV SEL,2019,"33,100 mi.",,Black,Black,18200
Hyundai,Genesis Coupe 2.0T R-Spec,2013,"55,000 mi.",Gasoline,White,Red,18000
Toyota,Tacoma PreRunner,2008,"202,055 mi.",Gasoline,Silver,Gray,8500
Ford,Shelby GT500 Base,2021,568 mi.,Gasoline,Orange,Black,90788
Maserati,Levante GTS,2021,"19,513 mi.",Gasoline,Black,Red / Black,84645
Cadillac,XT6 Premium Luxury AWD,2023,222 mi.,Gasoline,White,Black,69000
Land,Rover Range Rover Evoque SE Premium,2016,"79,500 mi.",Gasoline,White,Black,19000
Lexus,HS 250h Premium,2010,"123,500 mi.",Hybrid,Red,Black,9500
BMW,M3 Base,2016,"55,250 mi.",Gasoline,Blue,White,49999
Mercedes-Benz,SL-Class SL 550,2013,"72,500 mi.",Gasoline,Black,Beige,31450
Audi,A6 3.0T Prestige,2015,"108,000 mi.",Gasoline,Black,Brown,19998
Kia,Sportage LX,2010,"208,321 mi.",Gasoline,White,Beige,3500
Lamborghini,Aventador S Base,2018,"5,858 mi.",Gasoline,White,Gray,491836
Rolls-Royce,Cullinan,2022,398 mi.,Gasoline,Silver,Charles Blue,695000
Maserati,Quattroporte S Q4 GranLusso,2018,"57,500 mi.",Gasoline,White,Brown,41900
Porsche,911 R,2016,719 mi.,Gasoline,White,Black / Brown,489000
Mercedes-Benz,SL-Class SL500 Roadster,2003,"80,081 mi.",Gasoline,White,Beige,12500
Mercedes-Benz,A-Class A 220 4MATIC,2020,"30,930 mi.",Gasoline,Midnight Black,Black,28900
Audi,S8 4.0T quattro,2023,"4,457 mi.",Gasoline,Mythos Black Metallic,Black,107900
Cadillac,ATS 3.6L Luxury,2016,"25,000 mi.",Gasoline,Red,Beige,17999
BMW,228 Gran Coupe i xDrive,2020,"10,426 mi.",Gasoline,Black Sapphire Metallic,Oyster/Black,30798
Chevrolet,Silverado 1500 LT Extended Cab,2002,"118,500 mi.",Gasoline,Silver,Black,5900
Buick,Envision Essence,2019,"47,839 mi.",Gasoline,Summit White,Ebony,24991
Buick,Lucerne CXL,2006,"110,000 mi.",Gasoline,Gold,Beige,5000
Audi,A5 2.0T Premium Plus,2019,"47,523 mi.",Gasoline,Black,Black,31000
Hyundai,IONIQ 5 SE,2022,"18,500 mi.",,White,Black,42000
Audi,S5 3.0T Prestige,2022,"14,739 mi.",Gasoline,Daytona Gray Pearl Effect,Black,61900
BMW,M3 Base,2023,"4,106 mi.",Gasoline,Isle of Man Green Metallic,Kyalami Orange,84645
Lamborghini,Urus Base,2019,"16,876 mi.",Gasoline,Gray,Brown,209900
RAM,1500 Big Horn,2021,"35,003 mi.",Gasoline,Bright White Clearcoat,Diesel Gray / Black,40999
Mercedes-Benz,Sprinter 2500,2016,"139,200 mi.",Diesel,White,Black,22000
Chevrolet,Corvette Base,1996,"85,760 mi.",Gasoline,Silver,Black,14500
Land,Rover Defender 110 SE,2020,"29,700 mi.",Hybrid,Green,Black,68000
RAM,1500 Laramie,2020,"10,458 mi.",Gasoline,Delmonico Red Pearlcoat,Black,48815
Ford,F-150 XLT,2020,"57,000 mi.",Gasoline,Gray,Gray,37500
Nissan,Pathfinder SV,2019,"122,009 mi.",Gasoline,Gray,Black,18998
Lexus,GX 460 Luxury,2021,"17,710 mi.",Gasoline,White,Red,59000
Ford,F-150 XLT,2018,"72,393 mi.",Gasoline,Black,Black,35000
Chevrolet,Camaro 2SS,2010,"8,949 mi.",Gasoline,Yellow,Black,30000
Land,Rover Range Rover Sport HST MHEV,2020,"52,000 mi.",Hybrid,Gray,Black,55000
Toyota,Yaris L,2012,"129,355 mi.",Gasoline,Black,Gray,7950
Genesis,G90 3.3T Premium,2021,"9,950 mi.",Gasoline,Silver,Blue,53950
Ford,Transit-350 XLT,2015,"143,000 mi.",Gasoline,Silver,Gray,22500
Volkswagen,ID.4 Pro S,2023,"1,716 mi.",,Gray,Gray w/Blue Bolsters,39998
Lexus,ES 300h Base,2013,"87,001 mi.",Hybrid,Gold,Beige,17995
Ford,Bronco Outer Banks,2021,"19,590 mi.",Gasoline,Blue,Gray,54999
Ford,Explorer ST,2021,"39,105 mi.",Gasoline,Black,–,44605
Mercedes-Benz,A-Class A 220 4MATIC,2019,"30,300 mi.",Gasoline,Silver,Black,30500
Land,Rover Range Rover Sport Supercharged,2014,"125,000 mi.",E85 Flex Fuel,White,Brown,22500
Porsche,Cayman Base,2011,"66,000 mi.",Gasoline,Black,Brown,28000
Audi,Q5 2.0T Premium Plus,2015,"54,700 mi.",E85 Flex Fuel,Gray,Brown,20995
Jeep,Grand Cherokee Limited,2022,"12,050 mi.",Gasoline,Bright White Clearcoat,Global Black,41599
Porsche,Cayenne Base,2018,"70,455 mi.",Gasoline,White,Black,45855
BMW,X5 xDrive40i,2019,"60,000 mi.",Gasoline,White,Beige,36500
Mitsubishi,Eclipse Spyder GT,2007,"136,400 mi.",Gasoline,Red,Gray,6750
Chevrolet,Corvette Base,2004,"37,622 mi.",Gasoline,Blue,Beige,25500
Audi,A7 3.0T Prestige,2015,"73,000 mi.",Diesel,White,Gray,34000
McLaren,570S Base,2017,"30,200 mi.",Gasoline,Orange,Black,139000
Mercedes-Benz,SL-Class SL500 Roadster,2003,"26,190 mi.",Gasoline,Gold,Beige,22000
Bentley,Bentayga Speed,2020,"15,109 mi.",Gasoline,Ice,Beluga Hide,162950
Chevrolet,Silverado 1500 2LT,2018,"20,200 mi.",Gasoline,Silver,Gray,42950
BMW,428 Gran Coupe i xDrive,2016,"59,000 mi.",Gasoline,Black,Brown,20999
Porsche,911 Carrera Cabriolet,1996,"38,000 mi.",–,Blue,Gray,75000
Lexus,LX 570 Three-Row,2018,"50,000 mi.",Gasoline,White,Black,65000
Ford,Explorer XLT,2020,"67,015 mi.",Gasoline,Oxford White,Sandstone,28590
Porsche,Cayman S,2007,"5,856 mi.",Gasoline,Black,Black,45000
Chrysler,300 Touring,2020,"23,152 mi.",Gasoline,White,White,28250
Land,Rover Range Rover Autobiography,2023,"1,148 mi.",Gasoline,Carpathian Grey,Ebony,193063
Nissan,Frontier SV,2012,"65,750 mi.",Gasoline,Black,Gray,15995
BMW,M5 Base,2000,"132,200 mi.",Gasoline,Blue,Black,26900
Porsche,911 GT2 RS,2018,"4,529 mi.",Gasoline,Black,Black,417500
Jeep,Liberty Sport,2003,"103,000 mi.",Gasoline,Black,Gray,5200
Lexus,GS 350 F Sport,2020,"24,651 mi.",Gasoline,Ultra White,Black,45950
Cadillac,Escalade Premium,2013,"113,395 mi.",E85 Flex Fuel,Beige,Beige,18800
Mercedes-Benz,M-Class ML 350 4MATIC,2014,"75,073 mi.",E85 Flex Fuel,Gray,Black,21500
Porsche,911 Carrera,2020,"23,278 mi.",Gasoline,Blue,–,114998
Nissan,Kicks S,2022,"15,577 mi.",Gasoline,Electric Blue Metallic,Charcoal,19599
