brand,model,model_year,milage,fuel_type,ext_col,int_col,price
Toyota,Tundra Hybrid TRD Pro,2022,7000,Hybrid,Orange,–,75500
Chevrolet,Suburban Z71,2022,19200,Gasoline,White,Black,69790
Lexus,LX 570 Three-Row,2021,48300,Gasoline,White,Red,82000
Nissan,Maxima SV,2014,117000,Gasoline,White,Black,10900
Ford,Transit Connect XLT,2010,169802,Gasoline,Frozen White,Dark Gray,9985
Ford,Mustang Mach-E Select,2021,18000,,Blue,Black,39499
Kia,Telluride EX X-Line,2023,10400,Gasoline,Green,Green,48000
Chevrolet,Silverado 1500 W/T,2006,111228,Gasoline,Blue,Gray,4000
Jaguar,XJ Base,2013,112000,Gasoline,Blue,White,8800
Toyota,RAV4 TRD Off Road,2020,46500,Gasoline,White,Black,35200
Hummer,H2 Base,2008,63750,Gasoline,White,Black,55000
Alfa,Romeo Stelvio Base,2018,50000,Gasoline,Brown,Brown,27500
Ford,Bronco Sport Big Bend,2021,30176,Gasoline,Black,Medium Dark Slate,28979
Ford,Excursion Limited,2001,239000,Gasoline,White,–,8000
Ford,F-150 Lariat,2021,33080,Gasoline,White,Black,47850
Chevrolet,Suburban Premier,2017,92728,Gasoline,White,Black,34900
INFINITI,Q50 3.0t Red Sport 400,2018,51850,Gasoline,Black,Black,28900
Mercedes-Benz,Sprinter High Roof,2015,1500,Diesel,White,Gray,39500
Rolls-Royce,Ghost Base,2021,850,Gasoline,White,White,314900
Mercedes-Benz,S-Class S 560 4MATIC,2020,22000,Gasoline,White,Beige,69500
Audi,Q3 45 S line Premium Plus,2021,9835,Gasoline,Glacier White Metallic,Black,34999
Lexus,IS 250 Base,2007,189887,Gasoline,White,–,3995
Maserati,Ghibli Base,2015,73000,Gasoline,Black,Brown,17999
Mercedes-Benz,SL-Class SL 550,2011,41314,Gasoline,Red,White,30999
Lexus,GX 470 Base,2006,152000,Gasoline,Blue,Gray,13995
Mitsubishi,Lancer GTS,2009,185963,Gasoline,Orange,Gray,5100
Kia,Sportage S,2021,16949,Gasoline,Hyper Red,Black,24995
BMW,750 i xDrive,2020,25108,Gasoline,Black,Black,66000
Acura,MDX w/Technology Package,2022,30177,Gasoline,Majestic Black Pearl,Espresso,46598
Chevrolet,Colorado LT Crew Cab,2009,139000,Gasoline,Black,Black,14500
Kia,EV6 Wind,2022,11945,,Glacier,Black,38998
Volvo,XC40 T5 Momentum,2020,56536,Gasoline,White,Charcoal,26599
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,28755,Gasoline,Black,Black,61350
Kia,Telluride S,2023,6423,Gasoline,Gray,Black,42500
Pontiac,Firebird Base,1999,158000,Gasoline,White,Black,2500
BMW,ALPINA B7 Base,2015,86000,Gasoline,Black,White,29000
Ferrari,GTC4Lusso T,2019,8870,Gasoline,Nero Daytona,–,215000
Land,Rover Range Rover Sport Supercharged Dynamic,2018,58100,Gasoline,Red,Black,53499
Maserati,GranTurismo MC,2018,18000,Gasoline,Red,Black,67000
Dodge,Ram 2500 SLT Quad Cab,2003,114000,Gasoline,White,Beige,10700
Kia,Sorento SXL,2019,43850,Gasoline,Black,Black,30000
Audi,RS Q8 4.0T quattro,2022,11322,Gasoline,Daytona Gray Pearl Effect,Black / Express Red,119900
Genesis,G70 2.0T,2023,4785,Gasoline,Vik Black,Obsidian Black,42850
Lamborghini,Gallardo Base,2007,38800,Gasoline,Orange,Orange,100000
Ford,Ranger XLT,2021,89000,Gasoline,Black,Black,34000
BMW,X5 PHEV xDrive45e,2022,31850,Plug-In Hybrid,White,Black,60500
Lincoln,Continental Reserve,2017,56846,Gasoline,White,Beige,29000
Lexus,LC 500 Base,2021,915,Gasoline,Blue,White,159000
Chevrolet,Corvette Base,1998,152195,Gasoline,Black,Black,9900
Cadillac,CTS Base,2005,94100,Gasoline,White,Beige,6099
Chevrolet,Suburban Premier,2019,105667,Gasoline,Black,Beige,39000
Mercedes-Benz,GL-Class GL 550 4MATIC,2015,130000,Gasoline,Blue,Black,24500
Nissan,Cube 1.8 S,2010,72500,Gasoline,Brown,Black,6750
Pontiac,Firebird Base,2001,111000,Gasoline,White,Gray,11000
Nissan,370Z Touring,2009,37500,Gasoline,Silver,Orange,21500
Chrysler,300 Touring,2005,119000,Gasoline,Blue,Beige,3500
Hyundai,Sonata Hybrid Limited,2022,30565,Hybrid,Gray,Black,29000
Ford,F-350 King Ranch,2015,92421,Diesel,White,Brown,51900
Chevrolet,Camaro 2SS,2018,42780,Gasoline,Black,Black,41100
Lincoln,MKX Base,2010,156000,Gasoline,Black,Black,5900
Lexus,LS 430 Base,2006,170000,Gasoline,Silver,Gray,7500
Genesis,GV70 3.5T Sport,2023,5400,Gasoline,Green,Beige,60000
Acura,TSX Technology,2011,187883,Gasoline,Red,Beige,5500
Hyundai,Genesis Coupe 3.8 Base,2016,45303,Gasoline,White,Black,20999
Lexus,RX 350 F Sport,2016,81400,Gasoline,Gray,Red,26000
Jeep,Wrangler Unlimited Sport,2016,67499,Gasoline,Beige,Black,27500
Honda,Odyssey Elite,2019,82000,Gasoline,Silver,Black,32471
Kia,Telluride SX,2022,26716,Gasoline,Dark Moss,Black,47541
Mercedes-Benz,CLS-Class CLS 550,2012,79000,Gasoline,Black,Black,19999
Alfa,Romeo Stelvio Quadrifoglio,2019,26500,Gasoline,Gray,Black,53900
Ford,Excursion Limited,2004,76163,Diesel,Gold,Gold,20500
Alfa,Romeo Giulia Base,2020,30000,Gasoline,Black,–,28900
Nissan,Frontier SV,2013,67000,Gasoline,Blue,Gray,15500
Volkswagen,Tiguan 2.0T SE,2022,11000,Gasoline,Blue,White,27900
Ford,Bronco Outer Banks Advanced,2023,3400,Gasoline,Gray,Gray,57000
Lexus,ES 350 Base,2010,113500,Gasoline,Red,Beige,11000
BMW,X1 sDrive28i,2022,43000,Gasoline,Gray,Black,35750
Audi,Q7 45 Premium Plus,2021,68000,Gasoline,Blue,Black,36499
Nissan,370Z Base,2013,106700,Gasoline,Red,Black,17500
Porsche,Taycan Base,2022,9728,,White,Beige,89000
Porsche,Cayenne Turbo,2017,70800,Gasoline,White,Black,52999
Rivian,R1S Adventure Package,2023,5700,,Gray,White,95000
Audi,Q4 e-tron Sportback Premium,2023,1156,,Blue,Black,54900
Tesla,Model 3,2018,26609,,Gray,–,36998
Lexus,GX 460 Premium,2017,116300,Gasoline,Gray,Beige,31950
Kia,Niro EX,2023,7578,Hybrid,Snow White Pearl,Charcoal,31113
BMW,750 i,2009,74600,Gasoline,White,Brown,15000
Dodge,Ram 2500 SLT Mega Cab,2007,97724,Diesel,Red,Gray,19998
Cadillac,ATS 2.5L,2013,63172,Gasoline,Black,Black,12995
Mercedes-Benz,E-Class E 350 4MATIC,2010,86121,Gasoline,Gray,Black,13600
BMW,540 i xDrive,2019,21000,Gasoline,Blue,Black,42000
Ford,C-Max Energi SE,2017,67482,Plug-In Hybrid,Gray,Black,11499
Lexus,RX 450h Base,2012,239000,Hybrid,Black,Black,7000
Porsche,911 GT3,2015,23700,Gasoline,Black,Black,144940
GMC,Sierra 1500 SLT,2016,99500,Gasoline,Gray,Black,27995
Ford,F-150 Lariat SuperCrew,2004,271000,Gasoline,Red,Beige,9500
MINI,Cooper S Clubman Base,2009,137600,Gasoline,Gold,Black,6880
Tesla,Model 3 Mid Range,2018,32000,,Black,Black,29999
Pontiac,Firebird Trans Am,2001,64000,Gasoline,Blue,Beige,21000
Ford,F-150 XLT,2019,81778,Gasoline,Black,Medium Earth Gray,32769
Nissan,NV200 SV,2017,16700,Gasoline,White,Black,26500
Chevrolet,Corvette Stingray w/3LT,2021,12000,Gasoline,Blue,Black,99900
Jeep,Wrangler Unlimited Sport S,2018,17000,Gasoline,Black,Black,38500
MINI,Hardtop Cooper,2014,19700,Gasoline,Silver,Black,13500
Mercedes-Benz,E-Class E 350 4MATIC,2010,67800,Gasoline,Black,Black,13999
Mercedes-Benz,GLC 300 GLC 300,2022,1408,Gasoline,Lunar Blue Metallic,–,46798
GMC,Acadia SLT-1,2016,119000,Gasoline,Gold,Brown,12500
Porsche,Panamera 4 Edition,2016,68000,Gasoline,Gray,Black,32950
Ford,F-250 XL Crew Cab Super Duty,2004,315000,Diesel,White,Gray,9200
BMW,330 i xDrive,2018,74381,Gasoline,White,Brown,22995
Chevrolet,Traverse RS,2023,6000,Gasoline,Gray,Black,48500
Mercedes-Benz,G-Class G 550 4MATIC,2019,32376,Gasoline,Black,Black,128000
Mitsubishi,Outlander Sport ES,2015,98385,Gasoline,Silver,Black,10500
Aston,Martin DBS Superleggera,2021,2165,Gasoline,Black,Black,279950
Ford,Mustang GT Premium,2011,74500,Gasoline,Black,Black,22000
Genesis,G80 3.8,2017,29720,Gasoline,Brown,Beige,29500
Bentley,Continental GT W12,2017,14684,Gasoline,White,White,130000
INFINITI,QX80 Luxe,2022,49860,Gasoline,Black Obsidian,Graphite,47645
Mercedes-Benz,GLK-Class GLK 350,2014,186000,Gasoline,Black,Beige,10000
Toyota,Sequoia Limited,2005,86000,Gasoline,Silver,–,22500
Lotus,Evora 400 Base,2017,19650,Gasoline,Silver,Red,69250
Mitsubishi,Eclipse GS,2008,189500,Gasoline,Red,Black,6000
BMW,428 i,2014,71000,Gasoline,White,Black,16700
Toyota,Sequoia Limited,2006,190656,Gasoline,Black,Gray,8900
Ferrari,488 Spider Base,2019,13900,Gasoline,Red,Black,315000
Acura,RDX Base,2018,68425,Gasoline,Gray,–,23500
Audi,e-tron Prestige,2019,7874,,Typhoon Gray Metallic,Pearl Beige,38999
Ford,F-250 XLT,2010,52246,Diesel,Tan,Medium Stone,26095
Porsche,911 Carrera C2S,2005,104000,Gasoline,Silver,Black,44800
Bentley,Bentayga Azure First Edition,2023,1335,Gasoline,Onyx,Portland,272950
Chevrolet,Corvette Base,2007,4048,Gasoline,Yellow,Gray,38000
Maserati,Grecale Modena,2023,2200,Hybrid,Black,Red,75000
Lexus,LC 500 Base,2018,61000,Gasoline,Black,Black,65000
Ford,Expedition Max XLT,2020,67072,Gasoline,Purple,Black,38500
BMW,X6 sDrive35i,2016,70582,Gasoline,Black,White,35000
Bentley,Bentayga V8,2021,24500,Gasoline,White,White,165000
Nissan,Juke SV,2011,137483,Gasoline,White,Gray,3200
Cadillac,Escalade ESV Platinum Edition,2013,119000,E85 Flex Fuel,Black,Black,20500
Lamborghini,Huracan Tecnica Coupe,2023,278,Gasoline,Bianco Monocerus,Nero Ade,359991
Toyota,4Runner Limited,2019,48156,Gasoline,Midnight Black Metallic,Sand Beige,40368
BMW,440 Gran Coupe i,2018,39300,Gasoline,White,Beige,31750
Mercedes-Benz,C-Class C 63 AMG,2014,42000,Gasoline,Gray,Black,45000
Ford,Fusion Hybrid Titanium,2014,112180,Hybrid,White,Charcoal Black,12599
Chevrolet,Silverado 1500 Limited Custom,2022,30455,Gasoline,Summit White,Jet Black,37698
Mazda,CX-9 Grand Touring,2010,155000,Gasoline,Silver,Black,8300
Hyundai,Santa Fe SEL Plus 2.4,2019,49500,Gasoline,Silver,Gray,28000
Porsche,911 Carrera,2005,46200,Gasoline,Silver,Black,49999
Land,Rover Range Rover P400 SE SWB,2023,11700,Hybrid,Gray,White,133500
Ford,Explorer sport,2019,90067,Gasoline,Black,Ebony Black,28590
Tesla,Model S 85D,2015,67647,,Blue,Beige,28000
Tesla,Model S Long Range,2021,35315,,White,Black,66900
Rivian,R1S Adventure Package,2023,2800,,White,Green,92000
Jeep,Wrangler Sport,2016,41000,Gasoline,White,Black,25000
Porsche,Macan S,2016,46200,Gasoline,Gray,Gray,41500
Nissan,Rogue SL,2016,97726,Gasoline,Gun Metallic,Charcoal,15998
Mercedes-Benz,G-Class G 550 4MATIC,2017,23151,Gasoline,Gray,Black,84500
MINI,Cooper S Base,2007,45000,Gasoline,Yellow,Black,7900
Toyota,Tacoma PreRunner,2013,65000,Gasoline,Silver,Gray,20500
Chevrolet,S-10 LS,2000,133510,E85 Flex Fuel,Blue,Black,4500
Acura,RDX w/A-Spec Package,2023,3959,Gasoline,White,Black,48998
Jaguar,XK Base,2013,55700,Gasoline,Black,Black,27200
Audi,TT 1.8T,2004,79500,Gasoline,Silver,Black,12000
Volkswagen,Jetta 1.4T R-Line,2019,55234,Gasoline,Platinum Gray Metallic,Black / Gray,19290
Audi,A7 55 Premium Plus,2022,15000,Hybrid,Gray,Black,63000
Lexus,RC 350 Base,2015,73800,Gasoline,Black,Black,26999
BMW,X5 xDrive50i,2011,110000,Gasoline,White,Blue,12000
Subaru,BRZ Limited,2013,129858,Gasoline,Silver,Black,13490
Porsche,Cayman Base,2014,52000,Gasoline,Blue,Beige,37000
Ford,Explorer Platinum,2021,64957,Gasoline,Black,Light Slate,39979
RAM,1500 Laramie,2022,12940,Gasoline,Bright White Clearcoat,Black,46999
INFINITI,QX60 Luxe,2019,51000,Gasoline,Gray,–,29000
Volkswagen,Jetta S,2010,99000,Gasoline,Gray,Black,6000
Kia,Sportage LX,2009,100730,Gasoline,Gold,Gold,6975
Porsche,911 Carrera S,2013,64000,Gasoline,Gray,Black,67000
Chevrolet,Corvette Base,1998,7666,Gasoline,Red,Black,39500
Jeep,Wrangler Unlimited 4xe Sahara,2021,33704,Hybrid,Bright White Clearcoat,Black,42998
Hyundai,Sonata Sport,2017,84129,Gasoline,Phantom Black,Graphite,14599
Ford,F-150 SVT Raptor,2014,89988,Gasoline,Red,Red,42500
Jeep,Wrangler Unlimited Sport,2017,84786,Gasoline,Gray,Black,23500
Porsche,911 Carrera,2008,132500,Gasoline,Black,Black,35000
MINI,Countryman Cooper S,2019,18997,Gasoline,Red,Black,26750
Ford,Bronco Badlands Advanced,2022,4200,Gasoline,Blue,Black,65994
Nissan,Armada SL,2021,67800,Gasoline,Silver,Black,36500
Tesla,Model X Long Range Plus,2020,34000,,Black,Black,69950
Lexus,LS 460 Base,2013,99524,Gasoline,Gray,Black,24900
Chevrolet,Suburban 1500 LT,2015,153800,E85 Flex Fuel,Silver,Black,23000
Lexus,IS 250 Base,2010,121250,Gasoline,Black,White,13250
Kia,Stinger GT1,2019,37226,Gasoline,Snow White Pearl,Black,34998
Tesla,Model 3 Long Range,2018,43000,,Red,Black,30499
Cadillac,XTS Luxury,2019,59000,Gasoline,Black,Black,21000
Hyundai,Kona EV SEL,2019,33100,,Black,Black,18200
Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,White,Red,18000
Toyota,Tacoma PreRunner,2008,202055,Gasoline,Silver,Gray,8500
Ford,Shelby GT500 Base,2021,568,Gasoline,Orange,Black,90788
Maserati,Levante GTS,2021,19513,Gasoline,Black,Red / Black,84645
Cadillac,XT6 Premium Luxury AWD,2023,222,Gasoline,White,Black,69000
Land,Rover Range Rover Evoque SE Premium,2016,79500,Gasoline,White,Black,19000
Lexus,HS 250h Premium,2010,123500,Hybrid,Red,Black,9500
BMW,M3 Base,2016,55250,Gasoline,Blue,White,49999
Mercedes-Benz,SL-Class SL 550,2013,72500,Gasoline,Black,Beige,31450
Audi,A6 3.0T Prestige,2015,108000,Gasoline,Black,Brown,19998
Kia,Sportage LX,2010,208321,Gasoline,White,Beige,3500
Lamborghini,Aventador S Base,2018,5858,Gasoline,White,Gray,491836
Rolls-Royce,Cullinan,2022,398,Gasoline,Silver,Charles Blue,695000
Maserati,Quattroporte S Q4 GranLusso,2018,57500,Gasoline,White,Brown,41900
Porsche,911 R,2016,719,Gasoline,White,Black / Brown,489000
Mercedes-Benz,SL-Class SL500 Roadster,2003,80081,Gasoline,White,Beige,12500
Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,Midnight Black,Black,28900
Audi,S8 4.0T quattro,2023,4457,Gasoline,Mythos Black Metallic,Black,107900
Cadillac,ATS 3.6L Luxury,2016,25000,Gasoline,Red,Beige,17999
BMW,228 Gran Coupe i xDrive,2020,10426,Gasoline,Black Sapphire Metallic,Oyster/Black,30798
Chevrolet,Silverado 1500 LT Extended Cab,2002,118500,Gasoline,Silver,Black,5900
Buick,Envision Essence,2019,47839,Gasoline,Summit White,Ebony,24991
Buick,Lucerne CXL,2006,110000,Gasoline,Gold,Beige,5000
Audi,A5 2.0T Premium Plus,2019,47523,Gasoline,Black,Black,31000
Hyundai,IONIQ 5 SE,2022,18500,,White,Black,42000
Audi,S5 3.0T Prestige,2022,14739,Gasoline,Daytona Gray Pearl Effect,Black,61900
BMW,M3 Base,2023,4106,Gasoline,Isle of Man Green Metallic,Kyalami Orange,84645
Lamborghini,Urus Base,2019,16876,Gasoline,Gray,Brown,209900
RAM,1500 Big Horn,2021,35003,Gasoline,Bright White Clearcoat,Diesel Gray / Black,40999
Mercedes-Benz,Sprinter 2500,2016,139200,Diesel,White,Black,22000
Chevrolet,Corvette Base,1996,85760,Gasoline,Silver,Black,14500
Land,Rover Defender 110 SE,2020,29700,Hybrid,Green,Black,68000
RAM,1500 Laramie,2020,10458,Gasoline,Delmonico Red Pearlcoat,Black,48815
Ford,F-150 XLT,2020,57000,Gasoline,Gray,Gray,37500
Nissan,Pathfinder SV,2019,122009,Gasoline,Gray,Black,18998
Lexus,GX 460 Luxury,2021,17710,Gasoline,White,Red,59000
Ford,F-150 XLT,2018,72393,Gasoline,Black,Black,35000
Chevrolet,Camaro 2SS,2010,8949,Gasoline,Yellow,Black,30000
Land,Rover Range Rover Sport HST MHEV,2020,52000,Hybrid,Gray,Black,55000
Toyota,Yaris L,2012,129355,Gasoline,Black,Gray,7950
Genesis,G90 3.3T Premium,2021,9950,Gasoline,Silver,Blue,53950
Ford,Transit-350 XLT,2015,143000,Gasoline,Silver,Gray,22500
Volkswagen,ID.4 Pro S,2023,1716,,Gray,Gray w/Blue Bolsters,39998
Lexus,ES 300h Base,2013,87001,Hybrid,Gold,Beige,17995
Ford,Bronco Outer Banks,2021,19590,Gasoline,Blue,Gray,54999
Ford,Explorer ST,2021,39105,Gasoline,Black,–,44605
Mercedes-Benz,A-Class A 220 4MATIC,2019,30300,Gasoline,Silver,Black,30500
Land,Rover Range Rover Sport Supercharged,2014,125000,E85 Flex Fuel,White,Brown,22500
Porsche,Cayman Base,2011,66000,Gasoline,Black,Brown,28000
Audi,Q5 2.0T Premium Plus,2015,54700,E85 Flex Fuel,Gray,Brown,20995
Jeep,Grand Cherokee Limited,2022,12050,Gasoline,Bright White Clearcoat,Global Black,41599
Porsche,Cayenne Base,2018,70455,Gasoline,White,Black,45855
BMW,X5 xDrive40i,2019,60000,Gasoline,White,Beige,36500
Mitsubishi,Eclipse Spyder GT,2007,136400,Gasoline,Red,Gray,6750
Chevrolet,Corvette Base,2004,37622,Gasoline,Blue,Beige,25500
Audi,A7 3.0T Prestige,2015,73000,Diesel,White,Gray,34000
McLaren,570S Base,2017,30200,Gasoline,Orange,Black,139000
Mercedes-Benz,SL-Class SL500 Roadster,2003,26190,Gasoline,Gold,Beige,22000
Bentley,Bentayga Speed,2020,15109,Gasoline,Ice,Beluga Hide,162950
Chevrolet,Silverado 1500 2LT,2018,20200,Gasoline,Silver,Gray,42950
BMW,428 Gran Coupe i xDrive,2016,59000,Gasoline,Black,Brown,20999
Porsche,911 Carrera Cabriolet,1996,38000,–,Blue,Gray,75000
Lexus,LX 570 Three-Row,2018,50000,Gasoline,White,Black,65000
Ford,Explorer XLT,2020,67015,Gasoline,Oxford White,Sandstone,28590
Porsche,Cayman S,2007,5856,Gasoline,Black,Black,45000
Chrysler,300 Touring,2020,23152,Gasoline,White,White,28250
Land,Rover Range Rover Autobiography,2023,1148,Gasoline,Carpathian Grey,Ebony,193063
Nissan,Frontier SV,2012,65750,Gasoline,Black,Gray,15995
BMW,M5 Base,2000,132200,Gasoline,Blue,Black,26900
Porsche,911 GT2 RS,2018,4529,Gasoline,Black,Black,417500
Jeep,Liberty Sport,2003,103000,Gasoline,Black,Gray,5200
Lexus,GS 350 F Sport,2020,24651,Gasoline,Ultra White,Black,45950
Cadillac,Escalade Premium,2013,113395,E85 Flex Fuel,Beige,Beige,18800
Mercedes-Benz,M-Class ML 350 4MATIC,2014,75073,E85 Flex Fuel,Gray,Black,21500
Porsche,911 Carrera,2020,23278,Gasoline,Blue,–,114998
Nissan,Kicks S,2022,15577,Gasoline,Electric Blue Metallic,Charcoal,19599
Genesis,G80 2.5T,2022,7396,Gasoline,Black Forest Green,Black,41299
Cadillac,CTS 2.0L Turbo Luxury,2019,35566,Gasoline,White,Beige,26000
Tesla,Model S P100D,2018,47000,,Black,Black,49900
Mercedes-Benz,GLK-Class GLK 350,2013,99200,Gasoline,Silver,Black,11495
Land,Rover Range Rover Evoque Base,2012,92080,Gasoline,Gray,Black,14500
BMW,ALPINA B7 xDrive,2013,135000,Gasoline,Black,Black,14000
Mercedes-Benz,G-Class G 550 4MATIC,2021,75151,Gasoline,Black,Black,130000
GMC,Yukon XL AT4,2023,9980,Gasoline,Black,Black,82000
Lexus,GS 350 Base,2014,85275,Gasoline,Nebula Gray Pearl,Black,23998
Porsche,911 Carrera S,2017,16701,Gasoline,Red,–,107998
Pontiac,Firebird Trans Am,2001,71448,Gasoline,Gray,Black,10500
Mazda,Mazda6 Grand Touring Reserve,2019,41997,Gasoline,Black,Black,24995
Toyota,RAV4 Hybrid XLE,2019,54000,Hybrid,Gray,Gray,33000
Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36632,Gasoline,Blue,Blue,72567
Chevrolet,Express 3500 Base,2008,144000,Gasoline,White,Gray,22000
Alfa,Romeo Stelvio Ti Sport,2019,39615,Gasoline,Vulcano Black Metallic,Red/Black,28900
Acura,RDX Technology Package,2020,31015,Gasoline,Silver,Ebony,36570
Audi,A7 3.0T Prestige,2013,87066,Gasoline,Silver,Black,20999
Tesla,Model S 70D,2015,62089,,Black,Beige,29975
Mazda,Protege DX,1993,94200,–,Gray,–,2500
Lincoln,Navigator L Reserve,2019,49131,Gasoline,Tan,–,55460
BMW,X6 xDrive40i,2022,13000,Hybrid,Gray,Orange,69000
RAM,2500 Big Horn,2016,89500,Gasoline,Black,Gray,35000
Mercedes-Benz,AMG GLC 43 AMG GLC 43,2021,10483,Gasoline,Graphite Grey Metallic,Black w/Red Stitching,60998
Jeep,Gladiator Sport,2021,15520,Gasoline,Sting Gray Clearcoat,Black,40459
Jeep,Wrangler Unlimited Sahara,2019,57000,Gasoline,Gray,Black,39900
INFINITI,QX30 Premium,2017,37900,Gasoline,Gray,Black,22000
Lamborghini,Huracan EVO Base,2020,6246,Gasoline,Nero Noctis,Nero Ade,267950
Mercedes-Benz,S-Class S 560 4MATIC,2018,103069,Gasoline,Anthracite Blue Metallic,Silk Beige/Espresso Brown,40998
MINI,Cooper S Base,2012,66000,Gasoline,White,Black,10999
Mercedes-Benz,E-Class E 550,2014,80581,Gasoline,Gray,Beige,26000
McLaren,570S Spider,2018,5918,Gasoline,Silician Yellow,Jet Black,179900
Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,Gray,Black,47500
Volvo,XC60 3.2,2012,102000,Gasoline,Blue,Beige,10800
Nissan,Maxima SV,2012,42259,Gasoline,Black,Black,17000
Chevrolet,Camaro Base,2001,64776,Gasoline,Black,Gray,7500
BMW,M4 Base,2020,28000,Gasoline,White,White,59900
Jeep,Renegade Trailhawk,2017,78717,Gasoline,Black,Black,17500
Lexus,NX 200t Base,2016,83400,Gasoline,Blue,Brown,22495
Land,Rover Range Rover 5.0L Supercharged,2017,101800,Gasoline,Silver,Black,36500
Mercedes-Benz,C-Class C 300 4MATIC,2016,90189,Gasoline,White,–,17995
Jaguar,F-PACE S,2020,35580,Gasoline,Eiger Grey Metallic,Ebony/Light Oyster Stitch,46998
Audi,S5 3.0 Premium Plus,2012,61450,Gasoline,White,Gray,19500
GMC,Yukon XL SLT,2016,183544,Gasoline,Black,Black,22000
Alfa,Romeo Giulia Ti,2023,9275,Gasoline,Alfa White,Black,43900
Porsche,Macan Base,2018,36798,Gasoline,Volcano Grey Metallic,Black,49500
Porsche,Cayenne Turbo,2020,39611,Gasoline,Quartzite Grey Metallic,Black,89900
Land,Rover Defender SE,2023,8421,Hybrid,Black,White,90000
Land,Rover Range Rover Evoque SE,2016,86202,Gasoline,Black,Black,18750
Jaguar,XJ8 L,2006,78049,Gasoline,White,Beige,13980
Lexus,ES 300h Base,2018,100868,Hybrid,White,Beige,23400
Ford,Mustang Base,1998,63900,Gasoline,White,Gray,10300
Jeep,Wrangler Rubicon Hard Rock,2016,67882,Gasoline,White,Black,32798
Porsche,911 Carrera 4S Cabriolet,2009,25500,Gasoline,Black,Black,79995
Hyundai,Genesis Coupe 3.8 R-Spec,2014,52060,Gasoline,Black,Black,15000
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,59355,Gasoline,Santorini Black,Ebony / Pimento,72995
Porsche,Macan S,2018,40950,Gasoline,Black,Black,39750
Audi,A6 3.0 TDI Premium Plus,2014,42400,Diesel,Silver,Black,26500
Chevrolet,Camaro Base,2002,89000,Gasoline,Silver,Black,10400
Audi,Q5 S line Premium Plus,2023,6046,Hybrid,Daytona Gray,Black,51598
Toyota,Avalon Hybrid XLE Premium,2015,161000,Hybrid,Blue,Gray,11500
RAM,3500 Tradesman,2023,2990,Diesel,White,Black,69900
Chevrolet,Malibu Limited LT,2016,104000,Gasoline,Silver,Gray,10500
Ford,Flex Limited,2009,162000,Gasoline,Gray,Black,7500
BMW,X1 xDrive 28i,2017,49700,Gasoline,Blue,Black,26000
Dodge,Viper SRT-10,2003,10800,Gasoline,Silver,Black,65499
Genesis,G90 5.0 Ultimate,2017,63500,Gasoline,Silver,Black,27500
